TrafficIndexLive,JamsCount,JamsDelay,JamsLength,TrafficIndexWeekAgo,TravelTimeHistoric,TravelTimeLive,date,Time
0.0,9.0,42.1,3.7,0.0,57.5013761332619,56.4248416366639,2023-11-10,11:01:30
5.0,60.0,174.8,18.2,6.0,67.3930602932625,67.3057602990493,2023-11-10,12:31:30
4.0,47.0,176.9,20.0,5.0,65.4089858519032,63.9232348807732,2023-11-10,13:01:30
5.0,64.0,224.9,31.9,7.0,64.2909565629164,62.7923078332321,2023-11-10,14:31:30
11.0,130.0,587.4,100.6,12.0,67.8588363804542,68.2693695209027,2023-11-10,15:46:00
25.0,251.0,1198.6,194.6,25.0,74.2734437837436,79.6605611760954,2023-11-10,16:46:00
30.0,290.0,1303.3,231.7,30.0,76.0558627047659,82.4888665175455,2023-11-10,17:16:00
26.0,229.0,945.8,190.2,32.0,77.8211391959944,79.9119828322764,2023-11-10,18:16:00
23.0,160.0,702.2,123.9,29.0,78.5706663430347,77.2644009804393,2023-11-10,19:01:00
29.0,231.0,954.1,183.6,32.0,83.890368448621,82.0488283660061,2023-11-10,20:46:00
31.0,239.0,970.9,183.6,33.0,84.6712321686286,83.5059871067647,2023-11-10,21:16:30
28.0,166.0,641.8,125.9,27.0,83.6487924021717,80.8325355972939,2023-11-10,22:01:00
22.0,137.0,488.8,90.3,24.0,79.0965007915639,75.8949534942128,2023-11-10,23:01:30
20.0,98.0,345.7,71.2,23.0,76.4341871186532,74.1558414742708,2023-11-11,00:01:30
16.0,64.0,279.1,44.9,18.0,71.9651625144799,70.5244725201982,2023-11-11,01:01:30
10.0,42.0,156.2,22.6,12.0,68.2551177256166,65.5540203069558,2023-11-11,02:01:30
6.0,22.0,91.7,10.4,6.0,64.2548677585162,62.0018849229705,2023-11-11,03:01:30
2.0,23.0,77.9,8.2,3.0,61.3154894667343,59.1275599086336,2023-11-11,04:01:30
2.0,31.0,119.5,19.4,3.0,57.5936940460198,57.0291306925012,2023-11-11,05:46:30
3.0,31.0,140.5,23.4,3.0,57.5655938994796,57.7209081991473,2023-11-11,06:01:30
2.0,22.0,141.5,16.8,3.0,58.4521561707945,57.7131561599858,2023-11-11,07:46:30
5.0,32.0,104.2,21.6,6.0,60.8019840847758,60.1809754180844,2023-11-11,08:46:30
8.0,63.0,210.5,41.1,10.0,63.2120944764041,62.8564898565633,2023-11-11,09:46:30
11.0,71.0,275.6,47.5,13.0,64.6156887752687,64.7158989879556,2023-11-11,10:16:30
13.0,114.0,528.3,80.4,15.0,66.8818206903793,67.6871544698228,2023-11-11,11:46:30
13.0,102.0,469.1,75.2,16.0,66.490403522576,67.1840783084363,2023-11-11,12:01:30
12.0,85.0,305.7,61.3,14.0,66.7763006348294,67.4331217245321,2023-11-11,13:46:30
12.0,98.0,333.3,67.3,15.0,67.2132054129064,67.8374350734758,2023-11-11,14:01:30
20.0,182.0,669.5,172.2,20.0,71.7896303394773,74.6311943017966,2023-11-11,15:46:00
36.0,322.0,1371.6,296.2,40.0,80.1844297435206,87.3634881431738,2023-11-11,16:46:00
38.0,385.0,1630.4,336.7,44.0,82.8428092875877,88.8282923112432,2023-11-11,17:16:00
35.0,327.0,1499.8,279.9,43.0,83.4193261837483,86.0831425724515,2023-11-11,18:01:00
31.0,242.0,1042.9,196.3,40.0,83.1061558442923,84.0177831230377,2023-11-11,19:01:00
27.0,224.0,761.5,156.5,33.0,82.5849910891238,81.0330960744674,2023-11-11,20:16:00
23.0,155.0,572.8,104.9,28.0,82.4711927655983,78.1450795419025,2023-11-11,21:01:30
19.0,110.0,377.4,58.1,20.0,79.9344150455727,74.3005635568724,2023-11-11,22:01:30
13.0,50.0,163.9,23.8,15.0,74.4746557970742,69.5281609384247,2023-11-11,23:01:30
9.0,33.0,93.0,17.1,11.0,70.0747274237505,66.7908015523248,2023-11-12,00:01:30
5.0,24.0,71.9,8.1,6.0,65.2703455071794,62.5867663358596,2023-11-12,01:01:30
2.0,22.0,65.8,12.6,3.0,62.7920037756901,59.9771660518594,2023-11-12,02:01:30
1.0,14.0,39.9,9.6,2.0,59.9473305869168,57.8740548719729,2023-11-12,03:01:30
0.0,10.0,35.5,10.7,2.0,56.976689461388,55.3959867234218,2023-11-12,04:01:30
3.0,26.0,103.1,39.5,7.0,56.2617992584333,55.8675431667529,2023-11-12,05:46:30
28.0,316.0,1033.8,220.4,43.0,76.20868476778,82.9964479829595,2023-11-12,06:46:30
41.0,218.0,964.3,244.1,65.0,80.0328834708153,88.1506654282093,2023-11-12,07:31:30
40.0,196.0,846.7,219.2,66.0,79.7474252867221,86.1092121245601,2023-11-12,08:01:30
37.0,284.0,1080.0,239.2,60.0,77.5689063301873,86.4691470251389,2023-11-12,09:46:30
38.0,308.0,1145.6,242.1,50.0,76.8004115478423,86.9334832663768,2023-11-12,10:01:30
33.0,231.0,864.0,216.8,34.0,74.0198397215224,83.2593107618403,2023-11-12,11:01:30
25.0,143.0,532.7,152.2,31.0,73.0124394432391,76.0751162884773,2023-11-12,12:01:30
19.0,114.0,394.8,108.3,31.0,74.0031397070002,72.1841908824872,2023-11-12,13:01:30
29.0,186.0,737.1,205.7,32.0,76.0357277465412,77.9954526173332,2023-11-12,14:46:30
37.0,246.0,981.8,291.3,40.0,80.293347333382,85.0693602626941,2023-11-12,15:46:30
53.0,418.0,2161.8,426.4,57.0,88.3697538852305,97.7754339767848,2023-11-12,16:46:00
60.0,397.0,2040.3,421.6,66.0,92.9148145522641,101.925507111308,2023-11-12,17:31:00
56.0,425.0,2073.1,402.4,64.0,92.6015792934792,100.527670356809,2023-11-12,18:01:00
46.0,281.0,1262.2,261.2,54.0,85.9409748699579,93.3663750830464,2023-11-12,19:01:00
30.0,226.0,862.6,162.8,36.0,81.3224306387801,83.2708749611891,2023-11-12,20:01:30
24.0,164.0,672.0,104.6,27.0,80.3399944494063,78.5113132851191,2023-11-12,21:01:30
18.0,113.0,400.8,56.9,20.0,78.8379339294817,74.7528817185596,2023-11-12,22:01:30
14.0,62.0,186.7,38.7,14.0,74.1650006712117,71.1108438962101,2023-11-12,23:01:30
10.0,37.0,109.1,20.8,11.0,69.5426556000502,67.4512020137905,2023-11-13,00:01:30
5.0,18.0,60.9,9.1,5.0,65.2039340176324,63.2388924355291,2023-11-13,01:01:30
3.0,14.0,43.2,5.4,3.0,63.274290253365,61.048460670973,2023-11-13,02:01:30
2.0,11.0,48.0,6.8,2.0,60.7976378221191,59.0784732548862,2023-11-13,03:01:30
0.0,5.0,33.6,5.6,0.0,57.8395752843923,56.2007827742135,2023-11-13,04:01:30
2.0,31.0,107.3,32.7,4.0,56.6302022618937,55.6041907366073,2023-11-13,05:46:30
27.0,330.0,1074.2,216.4,26.0,77.4183150815205,82.3101270037885,2023-11-13,06:46:30
36.0,247.0,869.1,218.2,43.0,81.1460713218456,86.1155619612363,2023-11-13,07:16:30
36.0,165.0,674.8,180.5,43.0,80.6244295735927,82.9828714875528,2023-11-13,08:01:30
42.0,355.0,1368.1,285.2,39.0,79.0934591417893,90.1815176514808,2023-11-13,09:46:30
43.0,340.0,1304.0,283.1,37.0,78.2436862781128,90.796846988549,2023-11-13,10:01:30
33.0,199.0,767.3,193.4,29.0,74.240305621961,82.5699785501726,2023-11-13,11:01:30
24.0,151.0,553.8,154.6,28.0,73.5422651658327,75.2449252206265,2023-11-13,12:01:30
20.0,116.0,367.8,103.1,28.0,74.8535661214593,72.7319750105281,2023-11-13,13:01:00
29.0,197.0,817.5,244.7,32.0,77.0650913873668,78.6388028230453,2023-11-13,14:46:30
37.0,268.0,1067.8,317.8,40.0,81.6278414633297,85.5237822603162,2023-11-13,15:46:00
55.0,471.0,2046.4,462.3,60.0,89.6741914919361,99.2944436490872,2023-11-13,16:46:00
61.0,530.0,2356.4,510.8,70.0,93.3582427144818,103.712486102122,2023-11-13,17:16:00
60.0,420.0,2063.6,441.9,65.0,93.8236398988075,103.323800365767,2023-11-13,18:01:00
48.0,293.0,1218.3,278.3,52.0,87.3160952778188,95.1895460810191,2023-11-13,19:01:00
33.0,230.0,847.3,191.3,39.0,83.238871654008,85.4577359777416,2023-11-13,20:01:30
27.0,187.0,651.3,134.5,30.0,82.1100175603728,80.9792018844686,2023-11-13,21:01:30
21.0,114.0,420.8,75.6,23.0,80.0555698428728,76.4561692064191,2023-11-13,22:01:30
16.0,81.0,243.4,50.7,16.0,75.0601235265933,72.50527011576,2023-11-13,23:01:30
12.0,43.0,114.5,37.8,13.0,70.3491334223811,69.3038973432725,2023-11-14,00:01:30
6.0,19.0,66.6,12.7,6.0,65.2525371414832,63.7598276722932,2023-11-14,01:01:30
3.0,16.0,52.3,5.3,3.0,62.8023427676578,60.8458329581864,2023-11-14,02:01:30
1.0,13.0,46.1,6.3,1.0,60.320702558926,58.4944653189946,2023-11-14,03:01:30
0.0,8.0,28.2,3.5,0.0,57.5483174097767,55.8135406687629,2023-11-14,04:01:30
2.0,24.0,92.6,30.1,3.0,56.4738827620701,55.6881452144123,2023-11-14,05:46:30
26.0,279.0,949.8,195.4,24.0,76.7967176890433,81.6831876168237,2023-11-14,06:46:30
33.0,197.0,720.5,194.3,42.0,80.2666553951403,84.2837948257124,2023-11-14,07:16:30
31.0,169.0,616.9,171.5,43.0,80.0027091942495,80.381180952106,2023-11-14,08:01:30
44.0,320.0,1356.2,289.5,38.0,78.3188448089128,91.1871187327301,2023-11-14,09:46:30
44.0,300.0,1201.3,277.7,36.0,77.3589495107108,90.9721501480836,2023-11-14,10:01:30
34.0,201.0,778.4,199.0,29.0,74.1313084047126,82.4085262023777,2023-11-14,11:01:30
26.0,142.0,568.8,150.1,30.0,74.2116815851769,76.2596254747867,2023-11-14,12:01:30
21.0,105.0,365.6,110.5,27.0,75.4103134849371,73.4270083705416,2023-11-14,13:01:30
30.0,209.0,790.7,236.1,35.0,76.997137193149,79.539786053003,2023-11-14,14:46:30
40.0,280.0,1172.1,337.5,45.0,81.0557492056853,87.0708805365548,2023-11-14,15:46:00
57.0,444.0,2181.2,465.2,62.0,89.0927560458663,100.847859452057,2023-11-14,16:46:00
64.0,457.0,2273.9,455.0,67.0,93.4706936753815,105.742804283155,2023-11-14,17:31:00
63.0,482.0,2341.6,471.5,65.0,93.0357531321886,105.204608255736,2023-11-14,18:01:00
52.0,337.0,1525.6,333.4,56.0,87.5291397498712,97.6979987171603,2023-11-14,19:01:00
40.0,296.0,1066.1,246.7,39.0,83.3984157484256,89.725314510386,2023-11-14,20:01:00
32.0,201.0,739.6,157.4,31.0,82.5499248582445,83.9644054890275,2023-11-14,21:01:30
24.0,143.0,513.6,87.9,21.0,81.2592288131068,78.4577927912709,2023-11-14,22:01:30
18.0,95.0,323.2,67.2,15.0,75.7204573960732,73.990773484191,2023-11-14,23:01:30
15.0,74.0,269.8,55.6,13.0,70.9589499884312,71.2671679539732,2023-11-15,00:01:30
8.0,27.0,87.5,22.4,7.0,65.6461081388406,65.239335880535,2023-11-15,01:01:30
4.0,23.0,94.9,17.8,4.0,63.2707122914393,61.6326629902023,2023-11-15,02:01:30
3.0,14.0,51.3,11.7,2.0,60.7339499669556,59.6101344391777,2023-11-15,03:01:30
0.0,11.0,36.9,9.2,0.0,57.4905560337415,56.2086631164072,2023-11-15,04:01:30
3.0,24.0,105.6,36.1,4.0,56.6165646335954,56.1371457363256,2023-11-15,05:46:30
23.0,159.0,544.1,142.2,24.0,74.5739369206121,77.7443730633693,2023-11-15,06:46:30
26.0,120.0,471.9,141.3,39.0,77.893821706679,78.7382542697451,2023-11-15,07:16:30
28.0,250.0,891.8,209.5,40.0,77.3130712280971,80.9842783797265,2023-11-15,08:46:30
38.0,229.0,979.9,243.9,41.0,76.3200237481646,87.08768198019,2023-11-15,09:46:30
39.0,229.0,954.2,232.9,40.0,75.5836276398607,86.9513424302556,2023-11-15,10:01:30
31.0,192.0,764.5,195.2,31.0,73.4348036348906,80.9547159414661,2023-11-15,11:01:30
26.0,176.0,663.3,168.3,27.0,74.0243438509636,76.869131180576,2023-11-15,12:01:30
23.0,138.0,474.5,153.5,24.0,74.6328819492774,75.0073323616166,2023-11-15,13:01:30
34.0,253.0,926.4,287.5,32.0,76.6507580098764,82.4047520746307,2023-11-15,14:46:00
47.0,372.0,1675.7,420.4,42.0,80.7946721762189,92.8382534789448,2023-11-15,15:46:00
68.0,614.0,3428.8,601.8,63.0,89.1346899256343,109.984210717956,2023-11-15,16:46:00
78.0,560.0,3405.7,590.1,69.0,92.8392440024028,115.899613171202,2023-11-15,17:31:00
78.0,605.0,3519.4,611.7,66.0,92.4278459768895,115.921288381943,2023-11-15,18:01:00
71.0,465.0,2344.3,469.9,57.0,86.9704361055932,110.327865879986,2023-11-15,19:01:00
53.0,390.0,1657.9,359.7,42.0,83.5727206276704,98.4817566612707,2023-11-15,20:01:00
42.0,271.0,1067.1,253.3,35.0,83.3900052806109,90.9529420733704,2023-11-15,21:01:30
32.0,179.0,601.1,152.7,27.0,81.7453738441925,83.356254402623,2023-11-15,22:01:00
23.0,117.0,397.8,90.3,20.0,76.3430210695235,77.3537910267822,2023-11-15,23:01:30
19.0,78.0,254.8,81.4,16.0,71.4880054510094,73.8692671872301,2023-11-16,00:01:30
11.0,34.0,124.6,17.5,9.0,66.4987116135764,67.3811008274919,2023-11-16,01:01:30
9.0,36.0,152.2,28.5,4.0,63.7303135197417,64.5918804711787,2023-11-16,02:01:30
6.0,23.0,128.2,13.7,2.0,61.2647679047073,61.9451857860796,2023-11-16,03:01:30
2.0,15.0,54.7,5.4,2.0,58.4656243677665,57.8132339022685,2023-11-16,04:01:30
2.0,17.0,50.4,24.2,1.0,56.2982635116545,55.3696491080391,2023-11-16,05:46:30
13.0,40.0,153.6,74.9,5.0,66.9784618411856,65.3264602592508,2023-11-16,06:46:30
18.0,79.0,273.9,107.5,10.0,72.3638453417204,70.2651976569109,2023-11-16,07:46:30
23.0,98.0,377.6,128.0,14.0,71.1021635968442,73.6517278120601,2023-11-16,08:46:30
27.0,151.0,560.9,167.6,17.0,71.8659020248632,76.5152716168088,2023-11-16,09:46:30
27.0,144.0,557.6,163.4,17.0,72.1144143770918,76.8385374202903,2023-11-16,10:01:30
25.0,153.0,625.8,153.6,18.0,72.3970655395304,76.0029770259039,2023-11-16,11:01:30
25.0,154.0,620.1,170.4,19.0,73.3193377753727,74.8941923404498,2023-11-16,12:01:30
28.0,171.0,686.6,197.5,19.0,74.6694982607965,77.3041135556731,2023-11-16,13:46:30
39.0,265.0,1156.2,293.1,23.0,78.107414899237,85.2342732814629,2023-11-16,14:46:00
52.0,386.0,1924.4,441.6,26.0,82.8224225243474,95.5708115295456,2023-11-16,15:46:00
71.0,572.0,2939.7,598.5,41.0,89.9800090594041,110.149832203086,2023-11-16,16:46:00
93.0,690.0,4086.9,809.9,42.0,93.52707047663,125.604430051695,2023-11-16,17:46:00
95.0,778.0,4465.4,824.4,39.0,92.8931663750001,127.879024321794,2023-11-16,18:01:00
96.0,735.0,4194.7,797.6,36.0,86.5987104656059,129.674183427899,2023-11-16,19:46:00
96.0,724.0,4104.9,749.6,37.0,86.4962954374928,129.577519347159,2023-11-16,20:01:00
77.0,535.0,2733.0,502.6,37.0,87.3963942383246,115.101316936998,2023-11-16,21:01:00
52.0,331.0,1496.8,302.1,32.0,87.6476108235266,97.3167237278594,2023-11-16,22:01:00
39.0,206.0,826.7,167.3,26.0,82.2614654734523,87.1459959309892,2023-11-16,23:01:00
31.0,152.0,596.8,116.1,24.0,77.7636729731244,81.5152708774508,2023-11-17,00:01:30
22.0,103.0,420.0,63.8,18.0,72.1652153686164,74.3059292440975,2023-11-17,01:01:30
14.0,56.0,287.6,31.8,11.0,68.2007761643564,68.4234574189271,2023-11-17,02:01:30
9.0,41.0,150.6,18.1,7.0,64.2233694862048,64.0284621491401,2023-11-17,03:01:30
5.0,21.0,95.3,11.5,3.0,60.6283029439672,60.1702620352925,2023-11-17,04:01:30
3.0,18.0,64.3,10.4,0.0,57.5132943323284,57.462139333548,2023-11-17,05:01:30
2.0,15.0,43.7,8.3,0.0,56.3957032187614,56.6249529521148,2023-11-17,06:01:30
1.0,17.0,59.7,7.1,0.0,55.7887363013853,55.7347228644182,2023-11-17,07:31:30
1.0,19.0,72.3,8.0,0.0,56.4232335643452,56.266824356831,2023-11-17,08:01:30
1.0,17.0,46.7,5.6,0.0,57.2316721135276,56.7079531318631,2023-11-17,09:01:30
1.0,13.0,44.4,4.0,0.0,57.6364397124111,56.9830452071112,2023-11-17,10:16:30
0.0,13.0,51.4,3.0,0.0,56.7147120061563,56.0212089638875,2023-11-17,11:01:30
6.0,54.0,181.4,16.5,5.0,65.6525066435157,66.0404351300736,2023-11-17,12:31:30
9.0,80.0,283.2,54.2,4.0,63.4148388213874,64.7413998588451,2023-11-17,13:46:30
13.0,105.0,404.4,85.5,5.0,64.14706999442,67.7006373890057,2023-11-17,14:46:30
16.0,156.0,645.2,124.6,11.0,67.0951249471096,70.7620337580194,2023-11-17,15:46:30
26.0,246.0,1183.0,200.3,25.0,72.7949801534745,78.5841300792212,2023-11-17,16:46:00
27.0,259.0,1223.9,204.8,30.0,73.8518507723122,79.1439197060201,2023-11-17,17:01:00
30.0,242.0,1078.0,209.6,26.0,76.3419985495581,80.3031177546521,2023-11-17,18:31:00
30.0,263.0,1070.4,224.7,23.0,79.7329963649051,81.3275719543528,2023-11-17,19:46:00
33.0,252.0,1047.8,221.6,29.0,81.2423642544807,83.8023369691203,2023-11-17,20:16:00
33.0,233.0,929.1,195.4,31.0,83.2669728928481,83.2190134176145,2023-11-17,21:01:00
29.0,189.0,734.7,148.4,28.0,82.4783393708818,80.2658851011627,2023-11-17,22:01:00
24.0,163.0,583.6,111.5,22.0,78.3145232854596,76.5916071018366,2023-11-17,23:01:30
23.0,132.0,506.0,98.5,20.0,75.4039915358368,75.3329270235631,2023-11-18,00:01:30
20.0,88.0,372.1,56.5,16.0,71.0619213619939,72.1569769852298,2023-11-18,01:01:30
12.0,62.0,229.5,30.5,10.0,67.5888366665526,66.5669320918369,2023-11-18,02:01:30
7.0,39.0,171.6,17.9,6.0,63.9854339230195,62.9369291509896,2023-11-18,03:01:30
4.0,25.0,91.3,9.0,2.0,60.7869909350318,59.5237766737701,2023-11-18,04:01:30
3.0,31.0,126.2,26.8,2.0,57.2379783608607,57.2962360694555,2023-11-18,05:46:30
4.0,40.0,158.8,27.0,3.0,57.1279975740828,57.7956797252083,2023-11-18,06:01:30
4.0,28.0,107.8,21.7,2.0,57.4230448183288,57.9728897779354,2023-11-18,07:01:30
6.0,37.0,138.8,22.2,5.0,60.1849996898744,59.9802502707624,2023-11-18,08:46:30
11.0,77.0,307.6,55.7,8.0,62.584958075942,63.54099548734,2023-11-18,09:46:30
13.0,90.0,358.9,66.3,11.0,64.0165935369343,65.4464935222048,2023-11-18,10:16:30
14.0,130.0,548.9,88.6,13.0,65.4123308920928,66.7014782351364,2023-11-18,11:01:30
14.0,112.0,498.0,87.0,13.0,65.4225515813953,66.650377117029,2023-11-18,12:01:30
13.0,97.0,351.2,72.5,12.0,65.7476715876688,66.9398826743495,2023-11-18,13:31:30
16.0,88.0,299.2,99.4,12.0,66.6332344262289,68.9241261830332,2023-11-18,14:46:30
21.0,166.0,585.0,177.4,20.0,70.824966757113,74.4506684464019,2023-11-18,15:46:00
38.0,327.0,1290.2,314.8,36.0,79.3307938062303,87.0270799938542,2023-11-18,16:46:00
41.0,367.0,1435.1,338.4,38.0,81.8414626937028,89.2566815764286,2023-11-18,17:16:00
41.0,336.0,1376.6,311.5,35.0,82.0822096412361,88.807223766864,2023-11-18,18:31:00
38.0,268.0,1104.9,254.5,31.0,81.4119693629838,86.7792336028686,2023-11-18,19:01:00
36.0,292.0,1151.2,254.0,27.0,81.4737973268608,85.7243159246685,2023-11-18,20:01:00
32.0,206.0,793.3,166.6,23.0,81.7696546860966,83.078963431428,2023-11-18,21:01:00
26.0,176.0,595.0,119.2,19.0,79.63210986973,78.3236696093196,2023-11-18,22:01:30
20.0,98.0,322.6,71.8,13.0,74.4332183189811,74.0797373790453,2023-11-18,23:01:30
15.0,64.0,224.2,44.2,9.0,69.903560402036,70.4657782057115,2023-11-19,00:01:30
9.0,29.0,130.4,13.9,5.0,65.2359464074019,65.5000571330578,2023-11-19,01:01:30
6.0,29.0,96.7,13.3,2.0,63.0593860412697,62.4649729180634,2023-11-19,02:01:30
3.0,19.0,50.0,8.3,1.0,60.3372947617,59.4979332273451,2023-11-19,03:01:30
1.0,10.0,38.2,7.2,0.0,57.5976910962643,56.5261775924102,2023-11-19,04:01:30
1.0,20.0,71.4,15.6,3.0,55.8203774708814,54.5058323067862,2023-11-19,05:46:30
6.0,23.0,87.5,33.2,28.0,67.393939518129,58.8098069880867,2023-11-19,06:46:30
19.0,80.0,325.2,131.1,41.0,78.3458519636168,69.678592313348,2023-11-19,07:46:30
31.0,110.0,460.9,180.4,40.0,77.0714122501281,77.8946205091825,2023-11-19,08:46:30
32.0,109.0,406.5,171.9,37.0,76.8212165947928,78.6852453779943,2023-11-19,09:01:00
26.0,113.0,405.8,122.7,38.0,74.6846691109976,74.8640027943773,2023-11-19,10:01:30
18.0,121.0,442.8,98.7,33.0,71.3499628000106,70.087436611411,2023-11-19,11:01:30
19.0,119.0,435.7,134.6,25.0,72.1396814808237,70.9977514942157,2023-11-19,12:01:30
20.0,115.0,414.8,124.1,19.0,73.3032642194628,72.047118115397,2023-11-19,13:46:30
28.0,160.0,641.3,208.5,29.0,75.6774840661584,77.9019839159608,2023-11-19,14:46:00
36.0,267.0,1083.8,303.9,37.0,80.1607892908369,84.4712058252794,2023-11-19,15:46:00
56.0,429.0,1976.0,459.7,53.0,88.3023628327016,99.8584849826387,2023-11-19,16:46:00
63.0,425.0,2066.0,450.0,60.0,92.3787328415277,103.918123851574,2023-11-19,17:31:00
61.0,459.0,2078.8,454.1,56.0,91.780442434604,103.38568357612,2023-11-19,18:01:00
53.0,300.0,1391.9,314.4,46.0,84.7027683916666,97.2673888841573,2023-11-19,19:01:00
37.0,273.0,989.2,220.0,30.0,80.3313623859177,87.231642063123,2023-11-19,20:01:00
30.0,207.0,784.4,160.0,24.0,80.1285415589659,82.8927646204813,2023-11-19,21:01:30
24.0,144.0,503.6,103.7,18.0,78.4570791582321,78.1565294359867,2023-11-19,22:01:00
19.0,86.0,255.7,104.5,14.0,71.8332170854653,74.1193853059149,2023-11-19,23:31:30
17.0,66.0,195.4,50.0,10.0,69.3691500880392,71.7670592327172,2023-11-20,00:01:30
11.0,39.0,135.1,32.6,5.0,65.4423424294813,66.8698243507764,2023-11-20,01:01:30
10.0,23.0,103.5,21.1,3.0,61.7769376233343,64.5893358815971,2023-11-20,02:46:30
15.0,31.0,88.8,26.2,2.0,60.1915835454544,66.7889455655598,2023-11-20,03:31:30
13.0,21.0,61.0,10.3,0.0,58.8749904613832,64.7666905358073,2023-11-20,04:01:30
9.0,24.0,64.7,25.9,2.0,56.7585618155521,59.5125440773958,2023-11-20,05:46:30
13.0,42.0,137.3,69.4,27.0,69.1615999878379,63.8691310482234,2023-11-20,06:46:30
19.0,72.0,282.2,103.1,36.0,79.5937385693097,70.1157679173788,2023-11-20,07:46:30
25.0,101.0,402.7,131.4,36.0,78.1699405536388,74.6716618804591,2023-11-20,08:46:30
27.0,120.0,449.2,138.4,42.0,77.6418055477746,76.3161678181541,2023-11-20,09:16:30
24.0,111.0,409.7,118.4,43.0,76.0985125169282,74.3514979924785,2023-11-20,10:01:30
23.0,150.0,492.5,141.6,33.0,72.7092252688146,73.8433283339854,2023-11-20,11:01:30
20.0,143.0,516.9,123.3,24.0,72.9431949484908,71.6738377597158,2023-11-20,12:01:30
22.0,137.0,492.7,137.3,20.0,74.583522149249,74.2948576284902,2023-11-20,13:46:30
32.0,230.0,893.2,251.8,29.0,76.9292956744566,80.478371913318,2023-11-20,14:46:00
40.0,319.0,1267.7,332.5,37.0,81.2452181753563,87.3111307957506,2023-11-20,15:46:00
61.0,520.0,2468.4,521.1,55.0,89.2053306430465,103.430705430554,2023-11-20,16:46:00
69.0,481.0,2590.3,495.2,61.0,93.324043257625,108.664761592474,2023-11-20,17:31:00
69.0,518.0,2530.2,518.9,60.0,92.5445159017584,108.406830190299,2023-11-20,18:01:00
58.0,334.0,1466.2,334.7,48.0,85.7775003375346,100.297883973235,2023-11-20,19:01:00
42.0,282.0,1089.9,252.9,33.0,82.0861303730021,90.4357796613787,2023-11-20,20:01:00
33.0,227.0,829.4,171.1,27.0,80.8786106696767,83.9668625714504,2023-11-20,21:01:00
25.0,171.0,587.1,105.3,21.0,79.4212177195852,78.7938350195719,2023-11-20,22:01:30
21.0,88.0,279.2,91.5,16.0,72.3947289188026,74.9666957857595,2023-11-20,23:31:30
19.0,78.0,277.3,66.4,12.0,70.0752835423433,73.0518667632771,2023-11-21,00:01:30
12.0,33.0,116.4,24.0,6.0,65.3011462386158,67.7798982137125,2023-11-21,01:01:30
6.0,23.0,80.4,10.0,3.0,63.0385018291762,63.10192472884,2023-11-21,02:01:30
4.0,16.0,54.3,6.7,1.0,60.7385214918467,60.343964989877,2023-11-21,03:01:30
1.0,14.0,36.0,4.0,0.0,58.2903122090137,57.4537720386572,2023-11-21,04:01:30
2.0,17.0,56.2,14.5,2.0,56.3356695440858,55.0692225962815,2023-11-21,05:46:30
4.0,33.0,106.0,18.6,26.0,68.1225007206162,57.8235237916883,2023-11-21,06:46:30
13.0,63.0,219.3,84.6,33.0,78.3473722231672,65.7252436349481,2023-11-21,07:46:30
19.0,75.0,276.7,104.1,31.0,77.4808211271192,70.4058398163611,2023-11-21,08:46:30
21.0,93.0,335.8,114.5,44.0,76.9647081818568,71.7543793321151,2023-11-21,09:16:30
20.0,102.0,338.6,102.2,44.0,75.7412546418104,71.3275522561056,2023-11-21,10:01:30
18.0,126.0,427.9,99.7,34.0,73.0170934212987,69.9512857157132,2023-11-21,11:01:30
17.0,119.0,467.5,102.1,26.0,74.0023866260399,69.6442686805119,2023-11-21,12:01:30
17.0,106.0,379.7,101.8,21.0,74.643592248726,70.0212703748419,2023-11-21,13:31:30
25.0,171.0,594.6,183.7,30.0,76.8059594526164,75.6962375334681,2023-11-21,14:46:30
35.0,257.0,1022.6,296.7,40.0,81.1833746660474,84.1688944700872,2023-11-21,15:46:00
56.0,477.0,2250.9,476.0,57.0,89.2199009493012,100.221553525694,2023-11-21,16:46:00
64.0,440.0,2236.4,463.1,64.0,93.901376099371,105.381505596101,2023-11-21,17:31:00
63.0,486.0,2396.8,463.9,63.0,93.3204891937692,105.469641089066,2023-11-21,18:01:00
58.0,385.0,1674.4,363.7,52.0,87.1541889577614,101.186392782254,2023-11-21,19:01:00
43.0,315.0,1318.6,278.6,40.0,82.9197512112717,91.645524662113,2023-11-21,20:01:00
36.0,287.0,1080.9,220.1,32.0,82.1847941809412,86.8113283208961,2023-11-21,21:01:30
30.0,203.0,713.5,147.1,24.0,80.7608579670382,81.9412728332437,2023-11-21,22:01:30
23.0,117.0,398.9,93.6,18.0,75.37185449702,77.0367287397913,2023-11-21,23:01:30
21.0,80.0,271.0,77.2,15.0,70.5949711087403,74.4968704193538,2023-11-22,00:01:30
13.0,43.0,143.1,21.1,8.0,65.8317884295309,68.3056946357601,2023-11-22,01:01:30
7.0,31.0,136.6,15.0,4.0,63.5197524065895,63.6963696242812,2023-11-22,02:01:30
4.0,25.0,86.0,14.2,3.0,60.881619857576,60.8114662656886,2023-11-22,03:01:30
2.0,11.0,37.3,4.0,0.0,58.8202004119009,58.4170486627089,2023-11-22,04:01:30
1.0,17.0,59.6,11.9,3.0,56.3136748907465,54.7127341178046,2023-11-22,05:46:30
4.0,27.0,66.8,22.2,23.0,67.4411838541189,58.2115707966208,2023-11-22,06:46:30
